2.000000000000000000e+00,1.728001271931865201e-01,1.011725640121425185e+00,2.082254329237791524e-01,5.000000000000000000e+00,2.291412254447970365e-01,9.829389079486166025e-01,1.250426765856101075e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.496292371343175054e-01,1.507854546781475014e+00,2.446964907086995877e-01,4.000000000000000000e+00,1.905481652169230267e-01,7.122433283497604517e-01,1.815291626458717111e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.835830407296842048e-01,1.461731099108880549e+00,1.336903109184263694e-01,4.000000000000000000e+00,2.020164306871617133e-01,1.885083369127374286e+00,2.152243744510690948e-01,3.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.701058791120202973e-01,1.036538499778754563e+00,1.159431226622794631e-01,5.000000000000000000e+00,2.385471746765066847e-01,1.503156176492344898e+00,2.477670020857569155e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.831801105092538129e-01,1.042060879879838087e+00,1.673997751345451812e-01,5.000000000000000000e+00,1.736988097465400616e-01,1.284196698585073904e+00,2.236575364362183016e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.881296708279219798e-01,5.706076805507251937e-01,1.469737162598218072e-01,8.000000000000000000e+00,2.144914109096611732e-01,1.127506885699371963e+00,1.205867260141102598e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.585227706401952652e-01,9.972565510272466405e-01,2.350113422177486089e-01,5.000000000000000000e+00,2.120983526605001446e-01,8.036882078431721865e-01,1.713434087959310737e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.208621528744347806e-01,1.923049546079251160e+00,1.157557364870690220e-01,3.000000000000000000e+00,1.816973657989450208e-01,1.341875605976409425e+00,2.276145438938639021e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.742568440100310534e-01,1.945884757345941685e+00,1.628402054069669203e-01,3.000000000000000000e+00,2.076738886889626934e-01,1.323709039234514107e+00,1.645516693719798473e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.538279371225909076e-01,1.882184253139071117e+00,2.320319935955922341e-01,3.000000000000000000e+00,1.529652016165637674e-01,1.980095743559451504e+00,1.037015482020849366e-01,3.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.025713794154160863e-01,1.337159128364022287e+00,1.610545890674902059e-01,4.000000000000000000e+00,2.359539237597563788e-01,7.435155309405427904e-01,1.187627704180581195e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.608293394650225361e-01,7.177015994443201041e-01,1.275189030658339107e-01,6.000000000000000000e+00,1.620644912553560191e-01,1.316288462953092209e+00,1.884676413239835813e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.518555813068075411e-01,7.345354818041134326e-01,1.389618628148792945e-01,6.000000000000000000e+00,2.487835443408748515e-01,1.392106523678588559e+00,2.066995129857790992e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.717367158401186533e-01,1.807897525122257765e+00,2.022549494169417206e-01,3.000000000000000000e+00,2.120991977820740337e-01,8.234610996672464545e-01,2.402568079810040169e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.497460643943596181e-01,1.581802505269383818e+00,1.160539386502078690e-01,4.000000000000000000e+00,2.348152615395480702e-01,7.580347707398324975e-01,1.074760771025672357e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.755910990155020723e-01,1.756794421600963441e+00,1.832891263760483835e-01,4.000000000000000000e+00,1.753820148549449232e-01,7.855848984390799705e-01,1.161410483500400492e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.246046037290197195e-01,1.736707259078253962e+00,1.563273490018052825e-01,4.000000000000000000e+00,2.188704774755285132e-01,8.462516413415557270e-01,2.249352875039392630e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.906649972596012321e-01,1.049630773127518957e+00,1.199033157530482729e-01,5.000000000000000000e+00,1.779104886839306954e-01,1.481863974440570830e+00,1.858256577487719108e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.267593892759043328e-01,1.454178764277621383e+00,2.138914296828668959e-01,4.000000000000000000e+00,1.996227274218521919e-01,1.841425665475214801e+00,1.716365638901822810e-01,3.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.834968006730729462e-01,9.120043902672293479e-01,2.263311853362363346e-01,5.000000000000000000e+00,2.371016881033352064e-01,1.237276358370821505e+00,2.294051963957291218e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.626486817046708111e-01,1.805324316728933898e+00,1.138732649655671836e-01,3.000000000000000000e+00,2.129900063642858887e-01,6.425728824649913351e-01,2.124596743412373867e-01,8.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.432310233840143665e-01,5.641561701496548009e-01,1.935754701825736501e-01,9.000000000000000000e+00,2.266826922154823454e-01,1.378050235654387556e+00,1.720366861137521131e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.229304967354098221e-01,1.281267693062525082e+00,2.120254720707675788e-01,4.000000000000000000e+00,2.406056912882740539e-01,1.750809048192220718e+00,2.437268045245383763e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.085188593780459843e-01,1.753682676208759839e+00,2.196094227248010511e-01,4.000000000000000000e+00,1.634867868014062420e-01,1.052837227389794128e+00,1.041669447228114054e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.316922960951225130e-01,5.528914967931085611e-01,1.997418222977641600e-01,9.000000000000000000e+00,2.321718280754339059e-01,1.920293934934434121e+00,1.694328385192954145e-01,3.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.201923198209186916e-01,1.071643813842448445e+00,1.989332151773073876e-01,5.000000000000000000e+00,1.820764306449765002e-01,9.919285720133060869e-01,1.864750005386594522e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.183235983148549553e-01,1.351799113378776562e+00,2.295245096955784991e-01,4.000000000000000000e+00,1.806562494932472118e-01,1.338830897182936575e+00,1.981985006147851114e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.457796108186215134e-01,9.470297721541625080e-01,2.381836042582889945e-01,5.000000000000000000e+00,2.378386544344096298e-01,1.015845165011967755e+00,1.675126644645635321e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.243637627604660456e-01,1.484123301821522078e+00,1.655610602898595074e-01,4.000000000000000000e+00,2.030370208362935469e-01,1.627023333337069610e+00,1.472552322529160074e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.890390493952061324e-01,1.853501012553987914e+00,1.896381186074856118e-01,3.000000000000000000e+00,2.465367613821601855e-01,8.667332332670225625e-01,1.079649923296166492e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.732992409038609238e-01,1.225598619745337459e+00,1.422969223010388806e-01,4.000000000000000000e+00,1.749702700801199773e-01,7.248936567435283473e-01,2.143873405059107395e-01,7.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.479366197105483671e-01,1.219050321228663192e+00,2.082228750616224033e-01,4.000000000000000000e+00,2.104637515527199576e-01,1.060256510477118663e+00,1.969702089991318128e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.306917359581492633e-01,1.730021902205532758e+00,2.097079288410255149e-01,4.000000000000000000e+00,2.174062734611195979e-01,1.094312394915971209e+00,1.443913668244116155e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.049902093915588197e-01,7.682805266840435632e-01,1.852166058821628769e-01,6.000000000000000000e+00,2.466648686060716189e-01,1.234159700649165803e+00,2.202537208512392319e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.765739505961436695e-01,1.655266581613680676e+00,1.866185329999612841e-01,4.000000000000000000e+00,1.571458964208354570e-01,7.835588777438160513e-01,1.086494836782064960e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.867638153086434161e-01,5.401315460824728243e-01,2.256924914403171667e-01,1.000000000000000000e+01,2.214785358081124422e-01,1.516133830377969671e+00,1.650980505938170195e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.756905425350850924e-01,1.230611208211793706e+00,1.866137416603479982e-01,4.000000000000000000e+00,2.499640471601279057e-01,1.023667926100122916e+00,1.614367156159724204e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.377171567063623425e-01,1.969550070581345347e+00,2.499205312488829156e-01,3.000000000000000000e+00,1.809710327899071991e-01,6.558711418473487376e-01,2.402318757452475972e-01,8.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.517770896635027289e-01,7.348079909310116786e-01,1.985671302944892191e-01,7.000000000000000000e+00,2.465856147538992016e-01,1.260914359172588428e+00,1.381609466034658673e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.926285903527584498e-01,1.115906354244740495e+00,1.762161703272663860e-01,5.000000000000000000e+00,1.733332180474028983e-01,7.813120108288863497e-01,2.253720628476338639e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.676384153078598616e-01,6.365863391044039865e-01,1.437652242291447835e-01,7.000000000000000000e+00,2.324647655578833960e-01,6.915033887052838280e-01,2.313591694834711276e-01,8.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.901581521225245985e-01,1.090019955070459012e+00,2.360115221891726234e-01,5.000000000000000000e+00,2.266654021851353951e-01,1.322009304569988775e+00,1.550222487069952970e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.540312132057236605e-01,1.925126271106793574e+00,1.634299968836721018e-01,3.000000000000000000e+00,1.973418748114579291e-01,5.889312868131579837e-01,1.512658998626795481e-01,8.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.296733958345842097e-01,6.903001710798661872e-01,1.824847977171319413e-01,7.000000000000000000e+00,2.439163116945104459e-01,1.955741115251781403e+00,1.162750946449182532e-01,3.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.634317337014108973e-01,8.830218003817815742e-01,1.997417415882215275e-01,5.000000000000000000e+00,1.838502079721880400e-01,9.286515423849504014e-01,1.774537036825191150e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.908899696412541813e-01,5.825894834534830480e-01,1.066891385260011760e-01,8.000000000000000000e+00,2.140225205678069620e-01,1.207307774379707821e+00,1.165656831315303871e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.113731982307414103e-01,1.997390935213461782e+00,2.032888127107295995e-01,3.000000000000000000e+00,1.768880153157055823e-01,7.781043884241010122e-01,1.432776394038069168e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.637468062662093826e-01,1.336082204030252463e+00,2.204329760956200146e-01,4.000000000000000000e+00,2.496293393578607467e-01,1.225245150596887544e+00,1.536860845276080134e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.298514076862150368e-01,8.657170882184489491e-01,2.154203814915465198e-01,6.000000000000000000e+00,2.434113712662431817e-01,1.152019277427411392e+00,2.448567448418269010e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.825239984901763368e-01,6.571177093087735566e-01,1.148259334488225536e-01,6.000000000000000000e+00,1.800362263724261114e-01,1.017085184562920297e+00,1.162342310022237701e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.419685654442208789e-01,8.938828296788470240e-01,1.641489158316759844e-01,5.000000000000000000e+00,1.739831947960222835e-01,1.561498112480224965e+00,1.853971518077572878e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.091568882825013964e-01,1.018116764528352425e+00,1.546658093443133153e-01,5.000000000000000000e+00,2.124989046889136646e-01,1.100522623490439944e+00,1.579384763065556641e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.907418744704882374e-01,9.394168543361133272e-01,1.852544278202092887e-01,5.000000000000000000e+00,2.256071177213905266e-01,1.422845293666649358e+00,1.498815362972147069e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.578842399698389132e-01,1.882218644439661581e+00,1.784873864557112444e-01,3.000000000000000000e+00,2.350738696192307131e-01,1.381320788875989969e+00,1.476782835065904298e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.363343041722131277e-01,6.592580468100798230e-01,1.134706348261855929e-01,6.000000000000000000e+00,2.333986139909569879e-01,8.898586259917991015e-01,2.208482800988346983e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.250839797547145582e-01,1.381311638820511334e+00,2.072619562285541450e-01,4.000000000000000000e+00,2.330283507911559415e-01,1.334599206750921141e+00,2.111493082310966218e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.903972000419464072e-01,9.755513062729130880e-01,2.363497448355714736e-01,5.000000000000000000e+00,2.162234690523432978e-01,1.648129999170602655e+00,2.014873816397882988e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.649415924748265927e-01,1.231245718294172731e+00,2.167610002003201863e-01,4.000000000000000000e+00,2.033815183539980087e-01,1.027220360119525555e+00,1.775567198143490621e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.159084125066721982e-01,1.089177497311004217e+00,2.351010621313669446e-01,5.000000000000000000e+00,2.080960690187974305e-01,1.575794685629135161e+00,2.151035016546564149e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.102572500836769609e-01,1.026656956596124104e+00,1.752615915101972122e-01,5.000000000000000000e+00,1.681899486979339386e-01,1.753105469893727175e+00,2.444037002975386619e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.899767893031007737e-01,9.747015538833183612e-01,1.949358795219967855e-01,5.000000000000000000e+00,1.931957215542818573e-01,1.697805300696869413e+00,1.172482118432444931e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.812391608049444547e-01,1.845949339041119908e+00,2.462981380203334014e-01,3.000000000000000000e+00,2.287867673485033115e-01,8.712376679411812930e-01,1.138552255101243360e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.817194755272019402e-01,1.062893619420967717e+00,2.308215987521341772e-01,5.000000000000000000e+00,1.987139400951038193e-01,1.749915715780994363e+00,2.217758233675616864e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.410732997871093686e-01,7.496207802277399246e-01,1.680485248148940458e-01,6.000000000000000000e+00,1.578256398101025304e-01,9.558494785368250035e-01,2.041490411203246980e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.639565585361733580e-01,1.967774175611394671e+00,1.007971888296568808e-01,3.000000000000000000e+00,2.252993069043036645e-01,9.533326915733515428e-01,1.212393304065047944e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.847461936319003684e-01,1.042863971315800331e+00,1.014414729190715042e-01,5.000000000000000000e+00,1.513028409388350592e-01,7.332655551478225453e-01,1.488135270802856680e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.732871362376257329e-01,1.934145521122772937e+00,1.985545906861558019e-01,3.000000000000000000e+00,1.615297850306543770e-01,6.045978718105105010e-01,1.384294925554952760e-01,8.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.864880905301919412e-01,1.730501346535363361e+00,1.813028350558039403e-01,4.000000000000000000e+00,1.606902346353767941e-01,7.403028517275542786e-01,1.612309143628570807e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.184131841224487836e-01,8.080646053143878405e-01,1.614375910234991385e-01,6.000000000000000000e+00,1.518119522147297895e-01,9.442526803511408495e-01,1.302891397332435475e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.315594773748365365e-01,1.662458120614969781e+00,1.027520631639142618e-01,4.000000000000000000e+00,1.969025383136768226e-01,1.188721164373419459e+00,2.158795355123928061e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.466590501886782305e-01,1.742041460999000480e+00,2.422888058021504532e-01,4.000000000000000000e+00,2.219925500894846526e-01,9.798476039878448729e-01,1.571515225496927515e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.239386326414130046e-01,1.066117584759235459e+00,1.964227121914851049e-01,5.000000000000000000e+00,1.891479684668361805e-01,6.139168226928742866e-01,1.240632665956281910e-01,7.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.237732226629348398e-01,9.651538629085405496e-01,1.565840815338888914e-01,5.000000000000000000e+00,2.045746876185789986e-01,9.644017732449707836e-01,1.701991153316012029e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.767181151083213331e-01,9.267364904646588908e-01,1.116928177803049177e-01,5.000000000000000000e+00,2.003231388939670232e-01,7.516606305891331274e-01,1.297198070252235103e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.996207533125826661e-01,9.635966008016857431e-01,1.019368141712825304e-01,5.000000000000000000e+00,2.114315610361775233e-01,8.415350117383640915e-01,1.945347265859800612e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.203637041610387315e-01,1.519863713769911584e+00,1.829999788861644550e-01,4.000000000000000000e+00,1.897957474829794489e-01,6.152257219592126569e-01,1.383675027447750228e-01,7.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.122058896036337905e-01,1.395183265702037989e+00,2.227270405636914419e-01,4.000000000000000000e+00,1.898649091281427725e-01,8.887389891129029440e-01,1.901362938365865896e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.777650233237357269e-01,1.234747994384593373e+00,1.906274487551085084e-01,4.000000000000000000e+00,1.620410139500499391e-01,9.954971892890985830e-01,1.774417187862348255e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.558809016109755363e-01,1.835388345520732711e+00,1.837688304642663417e-01,3.000000000000000000e+00,2.072474743763313421e-01,1.543445116502278447e+00,1.133415253026214403e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.599078093434291581e-01,8.064522070155295541e-01,1.665461714643018953e-01,6.000000000000000000e+00,1.536326259022285923e-01,7.406763946134096166e-01,1.801585024057459905e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.903622317537717323e-01,7.164194698838904918e-01,2.289288590876156215e-01,7.000000000000000000e+00,1.509226025479819266e-01,1.895376361559134359e+00,1.713509451259117577e-01,3.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.779143240367720979e-01,1.455944629729841733e+00,1.977904864350027436e-01,4.000000000000000000e+00,2.380850611216331625e-01,1.191182458063603233e+00,1.731642019728388271e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.314493705341567065e-01,1.814694595923221687e+00,2.428125701906959644e-01,3.000000000000000000e+00,2.374249682292562669e-01,1.032020397081677032e+00,1.227538859583028608e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.096634730417994974e-01,1.866936258335784027e+00,2.179336129453910698e-01,3.000000000000000000e+00,2.229894141094128646e-01,5.924606463033621484e-01,2.308101330978141463e-01,9.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.682026010284244644e-01,1.762416680170731942e+00,1.284174455657401404e-01,4.000000000000000000e+00,1.590903113424223525e-01,1.021035924618616253e+00,1.602680219719838373e-01,5.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.854085033282955319e-01,1.903319332453384138e+00,1.186313391893337454e-01,3.000000000000000000e+00,2.429891225741907801e-01,1.725786568748407968e+00,2.249085175812664261e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.661929192951514256e-01,1.000131886141547355e+00,1.409630637892174132e-01,5.000000000000000000e+00,2.121313021445856706e-01,5.870912607145610806e-01,2.353987912572223784e-01,9.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.575019022474596908e-01,1.304543758497518358e+00,2.199254452765575241e-01,4.000000000000000000e+00,2.185633429430245966e-01,6.324148577232437951e-01,1.331222189230276409e-01,7.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.110541236816939337e-01,1.354160126791003282e+00,1.835695352733173746e-01,4.000000000000000000e+00,1.775538539219486123e-01,1.446100915799589437e+00,2.403647699402018112e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.401098379936486005e-01,1.233177232885559693e+00,1.728703565422757271e-01,4.000000000000000000e+00,2.325846956692291245e-01,1.268192577202837956e+00,2.363749175810382075e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.932137224090703931e-01,8.548986274244931849e-01,2.301574740388809825e-01,6.000000000000000000e+00,1.726434714224208133e-01,7.528431406745937915e-01,2.316911526113105690e-01,6.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.065124707686463723e-01,6.714359554916881079e-01,2.270143259664232638e-01,8.000000000000000000e+00,1.562031137649289025e-01,1.905578944681230347e+00,2.357461111031798062e-01,3.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.464374673244111025e-01,5.694023542068818999e-01,2.033098387182473155e-01,9.000000000000000000e+00,2.010768109255517966e-01,6.003020185425839150e-01,1.865574703231503428e-01,8.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.319836952932184393e-01,1.950887121429102811e+00,2.194792587427478181e-01,3.000000000000000000e+00,1.559316310396305916e-01,1.371836181040717806e+00,2.232081939182270491e-01,4.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,1.590189810877033760e-01,5.959214071694606263e-01,2.439449697853279808e-01,9.000000000000000000e+00,1.709794580756829607e-01,7.096295694747933869e-01,2.443753561103771954e-01,7.000000000000000000e+00,5.000000000000000000e-01
2.000000000000000000e+00,2.304391791865935124e-01,1.729690351142417093e+00,2.472752388894772779e-01,4.000000000000000000e+00,2.065123977279313405e-01,1.008594099006242306e+00,1.989987229573383087e-01,5.000000000000000000e+00,5.000000000000000000e-01
